iso3c,year,wbl_index
NPL,1977,41.9
NPL,1978,41.9
NPL,1979,41.9
NPL,1980,41.9
NPL,1981,41.9
NPL,1982,41.9
NPL,1983,41.9
NPL,1984,41.9
NPL,1985,41.9
NPL,1986,41.9
NPL,1987,41.9
NPL,1988,41.9
NPL,1989,41.9
NPL,1990,41.9
NPL,1991,41.9
NPL,1992,41.9
NPL,1993,41.9
NPL,1994,41.9
NPL,1995,41.9
NPL,1996,41.9
NPL,1997,41.9
NPL,1998,41.9
NPL,1999,41.9
NPL,2000,41.9
NPL,2001,41.9
NPL,2002,41.9
NPL,2003,46.9
NPL,2004,46.9
NPL,2005,46.9
NPL,2006,46.9
NPL,2007,46.9
NPL,2008,46.9
NPL,2009,46.9
NPL,2010,49.4
NPL,2011,49.4
NPL,2012,49.4
NPL,2013,49.4
NPL,2014,49.4
NPL,2015,49.4
NPL,2016,55.6
NPL,2017,55.6
NPL,2018,55.6
NPL,2019,67.5
NPL,2020,73.8
NZL,1971,60.6
NZL,1972,60.6
NZL,1973,60.6
NZL,1974,60.6
NZL,1975,60.6
NZL,1976,60.6
NZL,1977,60.6
NZL,1978,66.3
NZL,1979,69.4
NZL,1980,69.4
NZL,1981,69.4
NZL,1982,71.9
NZL,1983,75.0
NZL,1984,75.0
NZL,1985,75.0
NZL,1986,75.0
NZL,1987,75.0
NZL,1988,81.3
NZL,1989,81.3
NZL,1990,81.3
NZL,1991,81.3
NZL,1992,81.3
NZL,1993,81.3
NZL,1994,81.3
NZL,1995,84.4
NZL,1996,84.4
NZL,1997,86.9
NZL,1998,86.9
NZL,1999,86.9
NZL,2000,86.9
NZL,2001,86.9
NZL,2002,86.9
NZL,2003,89.4
NZL,2004,89.4
NZL,2005,89.4
NZL,2006,89.4
NZL,2007,91.9
NZL,2008,91.9
NZL,2009,91.9
NZL,2010,91.9
NZL,2011,91.9
NZL,2012,91.9
NZL,2013,91.9
NZL,2014,91.9
NZL,2015,91.9
NZL,2016,91.9
NZL,2017,94.4
NZL,2018,94.4
NZL,2019,94.4
NZL,2020,94.4
OMN,1971,26.3
OMN,1972,26.3
OMN,1973,26.3
OMN,1974,26.3
OMN,1975,26.3
OMN,1976,26.3
OMN,1977,26.3
OMN,1978,26.3
OMN,1979,26.3
OMN,1980,26.3
OMN,1981,26.3
OMN,1982,26.3
OMN,1983,26.3
OMN,1984,26.3
OMN,1985,26.3
OMN,1986,26.3
OMN,1987,26.3
OMN,1988,26.3
OMN,1989,26.3
OMN,1990,26.3
OMN,1991,26.3
OMN,1992,26.3
OMN,1993,29.4
OMN,1994,29.4
OMN,1995,29.4
OMN,1996,29.4
OMN,1997,29.4
OMN,1998,29.4
OMN,1999,29.4
OMN,2000,29.4
OMN,2001,29.4
OMN,2002,29.4
OMN,2003,29.4
OMN,2004,38.8
OMN,2005,38.8
OMN,2006,38.8
OMN,2007,38.8
OMN,2008,38.8
OMN,2009,38.8
OMN,2010,38.8
OMN,2011,38.8
OMN,2012,38.8
OMN,2013,38.8
OMN,2014,38.8
OMN,2015,38.8
OMN,2016,38.8
OMN,2017,38.8
OMN,2018,38.8
OMN,2019,38.8
OMN,2020,38.8
PAK,1971,38.1
PAK,1972,38.1
PAK,1973,38.1
PAK,1974,38.1
PAK,1975,38.1
PAK,1976,38.1
PAK,1977,44.4
PAK,1978,44.4
PAK,1979,44.4
PAK,1980,44.4
PAK,1981,44.4
PAK,1982,44.4
PAK,1983,44.4
PAK,1984,44.4
PAK,1985,44.4
PAK,1986,41.3
PAK,1987,41.3
PAK,1988,38.1
PAK,1989,38.1
PAK,1990,38.1
PAK,1991,38.1
PAK,1992,38.1
PAK,1993,38.1
PAK,1994,38.1
PAK,1995,38.1
PAK,1996,38.1
PAK,1997,38.1
PAK,1998,38.1
PAK,1999,38.1
PAK,2000,38.1
PAK,2001,38.1
PAK,2002,38.1
PAK,2003,38.1
PAK,2004,38.1
PAK,2005,38.1
PAK,2006,38.1
PAK,2007,38.1
PAK,2008,38.1
PAK,2009,38.1
PAK,2010,38.1
PAK,2011,44.4
PAK,2012,44.4
PAK,2013,44.4
PAK,2014,46.9
PAK,2015,46.9
PAK,2016,46.9
PAK,2017,46.9
PAK,2018,46.9
PAK,2019,49.4
PAK,2020,49.4
PAN,1971,54.4
PAN,1972,54.4
PAN,1973,54.4
PAN,1974,54.4
PAN,1975,54.4
PAN,1976,54.4
PAN,1977,54.4
PAN,1978,54.4
PAN,1979,54.4
PAN,1980,54.4
PAN,1981,54.4
PAN,1982,54.4
PAN,1983,54.4
PAN,1984,54.4
PAN,1985,54.4
PAN,1986,54.4
PAN,1987,54.4
PAN,1988,54.4
PAN,1989,54.4
PAN,1990,54.4
PAN,1991,54.4
PAN,1992,54.4
PAN,1993,54.4
PAN,1994,54.4
PAN,1995,59.4
PAN,1996,62.5
PAN,1997,68.1
PAN,1998,68.1
PAN,1999,68.1
PAN,2000,68.1
PAN,2001,68.1
PAN,2002,68.1
PAN,2003,70.6
PAN,2004,70.6
PAN,2005,70.6
PAN,2006,73.8
PAN,2007,73.8
PAN,2008,73.8
PAN,2009,73.8
PAN,2010,73.8
PAN,2011,73.8
PAN,2012,73.8
PAN,2013,73.8
PAN,2014,73.8
PAN,2015,76.9
PAN,2016,76.9
PAN,2017,76.9
PAN,2018,79.4
PAN,2019,79.4
PAN,2020,79.4
PER,1971,50.0
PER,1972,50.0
PER,1973,50.0
PER,1974,50.0
PER,1975,50.0
PER,1976,50.0
PER,1977,50.0
PER,1978,50.0
PER,1979,50.0
PER,1980,50.0
PER,1981,50.0
PER,1982,50.0
PER,1983,50.0
PER,1984,50.0
PER,1985,50.0
PER,1986,66.3
PER,1987,66.3
PER,1988,66.3
PER,1989,66.3
PER,1990,66.3
PER,1991,66.3
PER,1992,66.3
PER,1993,63.1
PER,1994,63.1
PER,1995,65.6
PER,1996,65.6
PER,1997,68.8
PER,1998,77.5
PER,1999,77.5
PER,2000,80.6
PER,2001,80.6
PER,2002,80.6
PER,2003,80.6
PER,2004,86.9
PER,2005,86.9
PER,2006,86.9
PER,2007,86.9
PER,2008,90.0
PER,2009,90.0
PER,2010,90.0
PER,2011,90.0
PER,2012,92.5
PER,2013,92.5
PER,2014,92.5
PER,2015,92.5
PER,2016,92.5
PER,2017,95.0
PER,2018,95.0
PER,2019,95.0
PER,2020,95.0
PHL,1971,37.5
PHL,1972,37.5
PHL,1973,37.5
PHL,1974,37.5
PHL,1975,40.0
PHL,1976,40.0
PHL,1977,40.0
PHL,1978,42.5
PHL,1979,42.5
PHL,1980,42.5
PHL,1981,42.5
PHL,1982,42.5
PHL,1983,42.5
PHL,1984,42.5
PHL,1985,42.5
PHL,1986,42.5
PHL,1987,42.5
PHL,1988,42.5
PHL,1989,55.0
PHL,1990,58.1
PHL,1991,58.1
PHL,1992,58.1
PHL,1993,61.3
PHL,1994,61.3
PHL,1995,61.3
PHL,1996,67.5
PHL,1997,67.5
PHL,1998,70.0
PHL,1999,70.0
PHL,2000,70.0
PHL,2001,70.0
PHL,2002,70.0
PHL,2003,70.0
PHL,2004,70.0
PHL,2005,72.5
PHL,2006,72.5
PHL,2007,72.5
PHL,2008,72.5
PHL,2009,72.5
PHL,2010,72.5
PHL,2011,72.5
PHL,2012,72.5
PHL,2013,78.8
PHL,2014,78.8
PHL,2015,78.8
PHL,2016,78.8
PHL,2017,78.8
PHL,2018,78.8
PHL,2019,78.8
PHL,2020,81.3
PLW,1971,56.3
PLW,1972,56.3
PLW,1973,56.3
PLW,1974,56.3
PLW,1975,56.3
PLW,1976,56.3
PLW,1977,56.3
PLW,1978,56.3
PLW,1979,56.3
PLW,1980,56.3
PLW,1981,56.3
PLW,1982,56.3
PLW,1983,56.3
PLW,1984,56.3
PLW,1985,56.3
PLW,1986,56.3
PLW,1987,56.3
PLW,1988,56.3
PLW,1989,56.3
PLW,1990,56.3
PLW,1991,56.3
PLW,1992,56.3
PLW,1993,56.3
PLW,1994,56.3
PLW,1995,56.3
PLW,1996,56.3
PLW,1997,56.3
PLW,1998,56.3
PLW,1999,56.3
PLW,2000,56.3
PLW,2001,56.3
PLW,2002,56.3
PLW,2003,56.3
PLW,2004,56.3
PLW,2005,56.3
PLW,2006,56.3
PLW,2007,56.3
PLW,2008,56.3
PLW,2009,56.3
PLW,2010,56.3
PLW,2011,56.3
PLW,2012,56.3
PLW,2013,56.3
PLW,2014,58.8
PLW,2015,58.8
PLW,2016,58.8
PLW,2017,58.8
PLW,2018,58.8
PLW,2019,58.8
PLW,2020,58.8
PNG,1971,48.1
PNG,1972,48.1
PNG,1973,48.1
PNG,1974,48.1
PNG,1975,48.1
PNG,1976,48.1
PNG,1977,48.1
PNG,1978,48.1
PNG,1979,48.1
PNG,1980,51.3
PNG,1981,51.3
PNG,1982,57.5
PNG,1983,57.5
PNG,1984,57.5
PNG,1985,57.5
PNG,1986,57.5
PNG,1987,57.5
PNG,1988,57.5
PNG,1989,57.5
PNG,1990,57.5
PNG,1991,57.5
PNG,1992,57.5
PNG,1993,57.5
PNG,1994,57.5
PNG,1995,57.5
PNG,1996,57.5
PNG,1997,57.5
PNG,1998,57.5
PNG,1999,57.5
PNG,2000,57.5
PNG,2001,57.5
PNG,2002,57.5
PNG,2003,57.5
PNG,2004,57.5
PNG,2005,57.5
PNG,2006,57.5
PNG,2007,57.5
PNG,2008,57.5
PNG,2009,57.5
PNG,2010,57.5
PNG,2011,57.5
PNG,2012,57.5
PNG,2013,57.5
PNG,2014,57.5
PNG,2015,60.0
PNG,2016,60.0
PNG,2017,60.0
PNG,2018,60.0
PNG,2019,60.0
PNG,2020,60.0
POL,1971,62.5
POL,1972,62.5
POL,1973,65.0
POL,1974,65.0
POL,1975,65.0
POL,1976,64.4
POL,1977,64.4
POL,1978,64.4
POL,1979,64.4
POL,1980,64.4
POL,1981,64.4
POL,1982,64.4
POL,1983,64.4
POL,1984,61.3
POL,1985,61.3
POL,1986,61.3
POL,1987,61.3
POL,1988,61.3
POL,1989,61.3
POL,1990,61.3
POL,1991,61.3
POL,1992,61.3
POL,1993,61.3
POL,1994,61.3
POL,1995,61.3
POL,1996,61.3
POL,1997,61.3
POL,1998,61.3
POL,1999,63.8
POL,2000,66.9
POL,2001,66.9
POL,2002,66.9
POL,2003,66.9
POL,2004,66.9
POL,2005,66.9
POL,2006,66.9
POL,2007,66.9
POL,2008,66.9
POL,2009,70.0
POL,2010,76.3
POL,2011,78.8
POL,2012,85.0
POL,2013,85.0
POL,2014,81.9
POL,2015,84.4
POL,2016,84.4
POL,2017,84.4
POL,2018,93.8
POL,2019,93.8
POL,2020,93.8
PRI,1971,58.8
PRI,1972,58.8
PRI,1973,58.8
PRI,1974,58.8
PRI,1975,58.8
PRI,1976,61.9
PRI,1977,61.9
PRI,1978,72.5
PRI,1979,72.5
PRI,1980,72.5
PRI,1981,72.5
PRI,1982,72.5
PRI,1983,72.5
PRI,1984,72.5
PRI,1985,72.5
PRI,1986,72.5
PRI,1987,72.5
PRI,1988,72.5
PRI,1989,78.8
PRI,1990,78.8
PRI,1991,81.3
PRI,1992,81.3
PRI,1993,81.3
PRI,1994,81.3
PRI,1995,81.3
PRI,1996,81.3
PRI,1997,81.3
PRI,1998,81.3
PRI,1999,81.3
PRI,2000,81.3
PRI,2001,81.3
PRI,2002,81.3
PRI,2003,81.3
PRI,2004,81.3
PRI,2005,81.3
PRI,2006,81.3
PRI,2007,81.3
PRI,2008,81.3
PRI,2009,81.3
PRI,2010,81.3
PRI,2011,81.3
PRI,2012,81.3
PRI,2013,81.3
PRI,2014,81.3
PRI,2015,81.3
PRI,2016,81.3
PRI,2017,81.3
PRI,2018,81.3
PRI,2019,81.3
PRI,2020,81.3
PRT,1971,39.4
PRT,1972,39.4
PRT,1973,39.4
PRT,1974,39.4
PRT,1975,39.4
PRT,1976,39.4
PRT,1977,39.4
PRT,1978,39.4
PRT,1979,62.5
PRT,1980,62.5
PRT,1981,65.6
PRT,1982,65.6
PRT,1983,65.6
PRT,1984,65.6
PRT,1985,65.6
PRT,1986,65.6
PRT,1987,65.6
PRT,1988,65.6
PRT,1989,65.6
PRT,1990,68.8
PRT,1991,68.8
PRT,1992,68.8
PRT,1993,68.8
PRT,1994,68.8
PRT,1995,71.9
PRT,1996,74.4
PRT,1997,76.9
PRT,1998,76.9
PRT,1999,76.9
PRT,2000,76.9
PRT,2001,79.4
PRT,2002,79.4
PRT,2003,79.4
PRT,2004,79.4
PRT,2005,88.8
PRT,2006,91.9
PRT,2007,91.9
PRT,2008,91.9
PRT,2009,95.0
PRT,2010,97.5
PRT,2011,97.5
PRT,2012,97.5
PRT,2013,97.5
PRT,2014,97.5
PRT,2015,97.5
PRT,2016,97.5
PRT,2017,97.5
PRT,2018,97.5
PRT,2019,97.5
PRT,2020,97.5
PRY,1971,45.0
PRY,1972,45.0
PRY,1973,45.0
PRY,1974,45.0
PRY,1975,45.0
PRY,1976,48.1
PRY,1977,48.1
PRY,1978,48.1
PRY,1979,48.1
PRY,1980,48.1
PRY,1981,48.1
PRY,1982,48.1
PRY,1983,48.1
PRY,1984,48.1
PRY,1985,48.1
PRY,1986,48.1
PRY,1987,51.3
PRY,1988,51.3
PRY,1989,51.3
PRY,1990,51.3
PRY,1991,51.3
PRY,1992,51.3
PRY,1993,51.3
PRY,1994,70.6
PRY,1995,80.0
PRY,1996,80.0
PRY,1997,80.0
PRY,1998,80.0
PRY,1999,86.3
PRY,2000,89.4
PRY,2001,89.4
PRY,2002,91.9
PRY,2003,91.9
PRY,2004,91.9
PRY,2005,91.9
PRY,2006,91.9
PRY,2007,91.9
PRY,2008,91.9
PRY,2009,91.9
PRY,2010,91.9
PRY,2011,91.9
PRY,2012,91.9
PRY,2013,91.9
PRY,2014,91.9
PRY,2015,91.9
PRY,2016,91.9
PRY,2017,94.4
PRY,2018,94.4
PRY,2019,94.4
PRY,2020,94.4
QAT,1971,29.4
QAT,1972,29.4
QAT,1973,29.4
QAT,1974,29.4
QAT,1975,29.4
QAT,1976,29.4
QAT,1977,29.4
QAT,1978,29.4
QAT,1979,29.4
QAT,1980,29.4
QAT,1981,29.4
QAT,1982,29.4
QAT,1983,29.4
QAT,1984,29.4
QAT,1985,29.4
QAT,1986,29.4
QAT,1987,29.4
QAT,1988,29.4
QAT,1989,29.4
QAT,1990,29.4
QAT,1991,29.4
QAT,1992,29.4
QAT,1993,29.4
QAT,1994,29.4
QAT,1995,29.4
QAT,1996,29.4
QAT,1997,29.4
QAT,1998,29.4
QAT,1999,29.4
QAT,2000,29.4
QAT,2001,29.4
QAT,2002,29.4
QAT,2003,29.4
QAT,2004,32.5
QAT,2005,32.5
QAT,2006,29.4
QAT,2007,29.4
QAT,2008,32.5
QAT,2009,32.5
QAT,2010,32.5
QAT,2011,32.5
QAT,2012,32.5
QAT,2013,32.5
QAT,2014,32.5
QAT,2015,32.5
QAT,2016,32.5
QAT,2017,32.5
QAT,2018,32.5
QAT,2019,32.5
QAT,2020,32.5
ROM,1971,65.0
ROM,1972,65.0
ROM,1973,68.1
ROM,1974,65.0
ROM,1975,65.0
ROM,1976,65.0
ROM,1977,65.0
ROM,1978,65.0
ROM,1979,65.0
ROM,1980,65.0
ROM,1981,65.0
ROM,1982,65.0
ROM,1983,65.0
ROM,1984,65.0
ROM,1985,65.0
ROM,1986,65.0
ROM,1987,65.0
ROM,1988,65.0
ROM,1989,65.0
ROM,1990,65.0
ROM,1991,65.0
ROM,1992,65.0
ROM,1993,65.0
ROM,1994,65.0
ROM,1995,65.0
ROM,1996,65.0
ROM,1997,65.0
ROM,1998,65.0
ROM,1999,65.0
ROM,2000,65.0
ROM,2001,67.5
ROM,2002,67.5
ROM,2003,76.9
ROM,2004,87.5
ROM,2005,87.5
ROM,2006,87.5
ROM,2007,87.5
ROM,2008,90.6
ROM,2009,90.6
ROM,2010,90.6
ROM,2011,90.6
ROM,2012,90.6
ROM,2013,90.6
ROM,2014,90.6
ROM,2015,90.6
ROM,2016,90.6
ROM,2017,90.6
ROM,2018,90.6
ROM,2019,90.6
ROM,2020,90.6
RUS,1971,55.6
RUS,1972,52.5
RUS,1973,58.1
RUS,1974,58.1
RUS,1975,58.1
RUS,1976,58.1
RUS,1977,58.1
RUS,1978,58.1
RUS,1979,58.1
RUS,1980,58.1
RUS,1981,58.1
RUS,1982,58.1
RUS,1983,58.1
RUS,1984,58.1
RUS,1985,58.1
RUS,1986,58.1
RUS,1987,58.1
RUS,1988,58.1
RUS,1989,58.1
RUS,1990,58.1
RUS,1991,60.6
RUS,1992,63.8
RUS,1993,66.9
RUS,1994,66.9
RUS,1995,66.9
RUS,1996,66.9
RUS,1997,66.9
RUS,1998,66.9
RUS,1999,66.9
RUS,2000,70.0
RUS,2001,70.0
RUS,2002,70.0
RUS,2003,73.1
RUS,2004,73.1
RUS,2005,73.1
RUS,2006,73.1
RUS,2007,73.1
RUS,2008,73.1
RUS,2009,73.1
RUS,2010,73.1
RUS,2011,73.1
RUS,2012,73.1
RUS,2013,73.1
RUS,2014,73.1
RUS,2015,73.1
RUS,2016,73.1
RUS,2017,73.1
RUS,2018,73.1
RUS,2019,73.1
RUS,2020,73.1
RWA,1971,41.3
RWA,1972,41.3
RWA,1973,41.3
RWA,1974,41.3
RWA,1975,41.3
RWA,1976,41.3
RWA,1977,41.3
RWA,1978,41.3
RWA,1979,41.3
RWA,1980,41.3
RWA,1981,44.4
RWA,1982,44.4
RWA,1983,44.4
RWA,1984,44.4
RWA,1985,44.4
RWA,1986,44.4
RWA,1987,44.4
RWA,1988,44.4
RWA,1989,44.4
RWA,1990,44.4
RWA,1991,44.4
RWA,1992,44.4
RWA,1993,44.4
RWA,1994,44.4
RWA,1995,44.4
RWA,1996,44.4
RWA,1997,44.4
RWA,1998,44.4
RWA,1999,44.4
RWA,2000,44.4
RWA,2001,51.9
RWA,2002,51.9
RWA,2003,61.3
RWA,2004,63.8
RWA,2005,63.8
RWA,2006,63.8
RWA,2007,63.8
RWA,2008,63.8
RWA,2009,63.8
RWA,2010,72.5
RWA,2011,72.5
RWA,2012,72.5
RWA,2013,72.5
RWA,2014,72.5
RWA,2015,72.5
RWA,2016,72.5
RWA,2017,72.5
RWA,2018,78.1
RWA,2019,78.1
RWA,2020,78.1
SAU,1971,23.8
SAU,1972,23.8
SAU,1973,23.8
SAU,1974,23.8
SAU,1975,23.8
SAU,1976,23.8
SAU,1977,23.8
SAU,1978,23.8
SAU,1979,23.8
SAU,1980,23.8
SAU,1981,23.8
SAU,1982,23.8
SAU,1983,23.8
SAU,1984,23.8
SAU,1985,23.8
SAU,1986,23.8
SAU,1987,23.8
SAU,1988,23.8
SAU,1989,23.8
SAU,1990,23.8
SAU,1991,23.8
SAU,1992,23.8
SAU,1993,23.8
SAU,1994,23.8
SAU,1995,23.8
SAU,1996,23.8
SAU,1997,23.8
SAU,1998,23.8
SAU,1999,23.8
SAU,2000,23.8
SAU,2001,23.8
SAU,2002,23.8
SAU,2003,23.8
SAU,2004,23.8
SAU,2005,23.8
SAU,2006,23.8
SAU,2007,26.3
SAU,2008,26.3
SAU,2009,26.3
SAU,2010,26.3
SAU,2011,26.3
SAU,2012,29.4
SAU,2013,29.4
SAU,2014,29.4
SAU,2015,31.9
SAU,2016,31.9
SAU,2017,31.9
SAU,2018,31.9
SAU,2019,38.1
SAU,2020,70.6
SDN,1971,17.5
SDN,1972,17.5
SDN,1973,17.5
SDN,1974,17.5
SDN,1975,17.5
SDN,1976,17.5
SDN,1977,17.5
SDN,1978,17.5
SDN,1979,17.5
SDN,1980,17.5
SDN,1981,17.5
SDN,1982,17.5
SDN,1983,17.5
SDN,1984,17.5
SDN,1985,17.5
SDN,1986,17.5
SDN,1987,17.5
SDN,1988,17.5
SDN,1989,17.5
SDN,1990,17.5
SDN,1991,23.8
SDN,1992,23.8
SDN,1993,23.8
SDN,1994,23.8
SDN,1995,23.8
SDN,1996,23.8
SDN,1997,23.8
SDN,1998,26.3
SDN,1999,26.3
SDN,2000,26.3
SDN,2001,26.3
SDN,2002,26.3
SDN,2003,26.3
SDN,2004,26.3
SDN,2005,26.3
SDN,2006,26.3
SDN,2007,26.3
SDN,2008,26.3
SDN,2009,29.4
SDN,2010,29.4
SDN,2011,29.4
SDN,2012,29.4
SDN,2013,29.4
SDN,2014,29.4
SDN,2015,29.4
SDN,2016,29.4
SDN,2017,29.4
SDN,2018,29.4
SDN,2019,29.4
SDN,2020,29.4
SEN,1971,35.0
SEN,1972,35.0
SEN,1973,35.0
SEN,1974,38.1
SEN,1975,38.1
SEN,1976,38.1
SEN,1977,38.1
SEN,1978,38.1
SEN,1979,44.4
SEN,1980,44.4
SEN,1981,44.4
SEN,1982,49.4
SEN,1983,49.4
SEN,1984,51.9
SEN,1985,51.9
SEN,1986,51.9
SEN,1987,51.9
SEN,1988,51.9
SEN,1989,51.9
SEN,1990,51.9
SEN,1991,55.0
SEN,1992,55.0
SEN,1993,55.0
SEN,1994,55.0
SEN,1995,55.0
SEN,1996,55.0
SEN,1997,55.0
SEN,1998,55.0
SEN,1999,55.0
SEN,2000,63.8
SEN,2001,63.8
SEN,2002,63.8
SEN,2003,63.8
SEN,2004,63.8
SEN,2005,63.8
SEN,2006,63.8
SEN,2007,63.8
SEN,2008,63.8
SEN,2009,63.8
SEN,2010,63.8
SEN,2011,63.8
SEN,2012,63.8
SEN,2013,63.8
SEN,2014,63.8
SEN,2015,63.8
SEN,2016,63.8
SEN,2017,63.8
SEN,2018,63.8
SEN,2019,63.8
SEN,2020,63.8
SGP,1971,57.5
SGP,1972,57.5
SGP,1973,57.5
SGP,1974,57.5
SGP,1975,57.5
SGP,1976,57.5
SGP,1977,57.5
SGP,1978,57.5
SGP,1979,57.5
SGP,1980,57.5
SGP,1981,57.5
SGP,1982,57.5
SGP,1983,57.5
SGP,1984,57.5
SGP,1985,57.5
SGP,1986,57.5
SGP,1987,60.0
SGP,1988,62.5
SGP,1989,62.5
SGP,1990,65.6
SGP,1991,65.6
SGP,1992,65.6
SGP,1993,65.6
SGP,1994,65.6
SGP,1995,65.6
SGP,1996,65.6
SGP,1997,68.8
SGP,1998,68.8
SGP,1999,68.8
SGP,2000,68.8
SGP,2001,68.8
SGP,2002,68.8
SGP,2003,68.8
SGP,2004,68.8
SGP,2005,68.8
SGP,2006,68.8
SGP,2007,68.8
SGP,2008,68.8
SGP,2009,68.8
SGP,2010,71.3
SGP,2011,71.3
SGP,2012,71.3
SGP,2013,71.3
SGP,2014,71.3
SGP,2015,76.3
SGP,2016,82.5
SGP,2017,82.5
SGP,2018,82.5
SGP,2019,82.5
SGP,2020,82.5
SLB,1971,48.1
SLB,1972,48.1
SLB,1973,48.1
SLB,1974,54.4
SLB,1975,54.4
SLB,1976,54.4
SLB,1977,54.4
SLB,1978,54.4
SLB,1979,54.4
SLB,1980,54.4
SLB,1981,54.4
SLB,1982,54.4
SLB,1983,54.4
SLB,1984,54.4
SLB,1985,54.4
SLB,1986,54.4
SLB,1987,54.4
SLB,1988,54.4
SLB,1989,54.4
SLB,1990,54.4
SLB,1991,54.4
SLB,1992,54.4
SLB,1993,54.4
SLB,1994,54.4
SLB,1995,54.4
SLB,1996,54.4
SLB,1997,54.4
SLB,1998,54.4
SLB,1999,54.4
SLB,2000,54.4
SLB,2001,54.4
SLB,2002,54.4
SLB,2003,54.4
SLB,2004,54.4
SLB,2005,54.4
SLB,2006,54.4
SLB,2007,54.4
SLB,2008,54.4
SLB,2009,54.4
SLB,2010,54.4
SLB,2011,54.4
SLB,2012,54.4
SLB,2013,54.4
SLB,2014,54.4
SLB,2015,54.4
SLB,2016,56.9
SLB,2017,56.9
SLB,2018,56.9
SLB,2019,56.9
SLB,2020,56.9
SLE,1971,31.9
SLE,1972,31.9
SLE,1973,31.9
SLE,1974,31.9
SLE,1975,31.9
SLE,1976,31.9
SLE,1977,31.9
SLE,1978,31.9
SLE,1979,31.9
SLE,1980,31.9
SLE,1981,31.9
SLE,1982,31.9
SLE,1983,31.9
SLE,1984,31.9
SLE,1985,31.9
SLE,1986,31.9
SLE,1987,31.9
SLE,1988,31.9
SLE,1989,31.9
SLE,1990,31.9
SLE,1991,31.9
SLE,1992,31.9
SLE,1993,31.9
SLE,1994,31.9
SLE,1995,31.9
SLE,1996,31.9
SLE,1997,31.9
SLE,1998,31.9
SLE,1999,31.9
SLE,2000,31.9
SLE,2001,31.9
SLE,2002,31.9
SLE,2003,38.1
SLE,2004,38.1
SLE,2005,38.1
SLE,2006,38.1
SLE,2007,38.1
SLE,2008,38.1
SLE,2009,45.6
SLE,2010,63.1
SLE,2011,63.1
SLE,2012,63.1
SLE,2013,63.1
SLE,2014,63.1
SLE,2015,63.1
SLE,2016,63.1
SLE,2017,63.1
SLE,2018,63.1
SLE,2019,63.1
SLE,2020,63.1
SLV,1971,55.0
SLV,1972,55.0
SLV,1973,55.0
SLV,1974,55.0
SLV,1975,55.0
SLV,1976,55.0
SLV,1977,55.0
SLV,1978,55.0
SLV,1979,55.0
SLV,1980,55.0
SLV,1981,55.0
SLV,1982,55.0
SLV,1983,55.0
SLV,1984,55.0
SLV,1985,55.0
SLV,1986,55.0
SLV,1987,55.0
SLV,1988,55.0
SLV,1989,55.0
SLV,1990,55.0
SLV,1991,55.0
SLV,1992,55.0
SLV,1993,55.0
SLV,1994,55.0
SLV,1995,68.8
SLV,1996,68.8
SLV,1997,68.8
SLV,1998,74.4
SLV,1999,80.6
SLV,2000,80.6
SLV,2001,80.6
SLV,2002,80.6
SLV,2003,80.6
SLV,2004,80.6
SLV,2005,80.6
SLV,2006,80.6
SLV,2007,83.8
SLV,2008,83.8
SLV,2009,83.8
SLV,2010,83.8
SLV,2011,83.8
SLV,2012,83.8
SLV,2013,83.8
SLV,2014,86.3
SLV,2015,86.3
SLV,2016,86.3
SLV,2017,88.8
SLV,2018,88.8
SLV,2019,88.8
SLV,2020,88.8
SMR,1971,57.5
SMR,1972,57.5
SMR,1973,57.5
SMR,1974,57.5
SMR,1975,57.5
SMR,1976,57.5
SMR,1977,57.5
SMR,1978,57.5
SMR,1979,57.5
SMR,1980,57.5
SMR,1981,57.5
SMR,1982,60.6
SMR,1983,60.6
SMR,1984,60.6
SMR,1985,60.6
SMR,1986,60.6
SMR,1987,77.5
SMR,1988,77.5
SMR,1989,77.5
SMR,1990,77.5
SMR,1991,77.5
SMR,1992,77.5
SMR,1993,77.5
SMR,1994,77.5
SMR,1995,77.5
SMR,1996,77.5
SMR,1997,77.5
SMR,1998,77.5
SMR,1999,77.5
SMR,2000,77.5
SMR,2001,77.5
SMR,2002,77.5
SMR,2003,77.5
SMR,2004,77.5
SMR,2005,77.5
SMR,2006,77.5
SMR,2007,77.5
SMR,2008,77.5
SMR,2009,80.0
SMR,2010,80.0
SMR,2011,80.0
SMR,2012,80.0
SMR,2013,80.0
SMR,2014,80.0
SMR,2015,80.0
SMR,2016,80.0
SMR,2017,80.0
SMR,2018,80.0
SMR,2019,80.0
SMR,2020,80.0
SOM,1971,32.5
SOM,1972,32.5
SOM,1973,32.5
SOM,1974,46.9
SOM,1975,46.9
SOM,1976,46.9
SOM,1977,46.9
SOM,1978,46.9
SOM,1979,46.9
SOM,1980,46.9
SOM,1981,46.9
SOM,1982,46.9
SOM,1983,46.9
SOM,1984,46.9
SOM,1985,46.9
SOM,1986,46.9
SOM,1987,46.9
SOM,1988,46.9
SOM,1989,46.9
SOM,1990,46.9
SOM,1991,46.9
SOM,1992,46.9
SOM,1993,46.9
SOM,1994,46.9
SOM,1995,46.9
SOM,1996,46.9
SOM,1997,46.9
SOM,1998,46.9
SOM,1999,46.9
SOM,2000,46.9
SOM,2001,46.9
SOM,2002,46.9
SOM,2003,46.9
SOM,2004,46.9
SOM,2005,46.9
SOM,2006,46.9
